"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_pF","348_pF","652_pF","864_pF","204_pF","680_pF","706_pF","731_pF"
"POMT1",1017.84049074722,0.363291107330932,0.170828384810271,2.12664369410516,0.0334496991323628,0.208938351071356,1439.65381937216,1159.51357581258,999.082220641139,984.407584338737,811.99739775245,906.872944819579,922.475437763375,918.720945477778
"TRAF3",866.554635396095,0.357643108682478,0.168234901073297,2.12585561260358,0.0335152837680988,0.209106401297043,826.443406888893,908.995271217717,1108.50974792418,1048.8376944725,730.612692738537,858.994559534074,806.366041731711,643.677668661146
"CTNND1",4097.42170510084,-0.279413627405686,0.131440161571067,-2.12578578773743,0.0335210999383826,0.209106401297043,3717.67090246334,3956.80294530065,3466.98434001649,3666.17888974223,4917.30086998835,4561.58968827985,3771.26975299695,4721.57625201885
"KIF24",178.460523740825,1.19834386754418,0.563628858721046,2.12612226823054,0.0334930802175744,0.209106401297043,275.481135629631,265.371168503647,307.8205239019,145.759921286208,48.0909620536758,65.7154307840275,267.874433364389,51.5706144031185
"ORC6",227.758305020422,1.3684348622887,0.643820032888097,2.12549282778616,0.0335455119024118,0.209166133038567,343.026991000358,299.037660030229,459.061821772776,212.302494047303,57.339223987075,76.9809332041465,343.756952030752,30.5603640907369
"LAMTOR3",567.576065193148,-0.420004160272285,0.197679294891986,-2.12467451637654,0.0336137812857911,0.209395726253702,380.110990027423,423.801716864034,532.01350662814,605.220542731863,708.416864098379,586.744917714531,605.231654905207,699.068328575606
"PYGB",5627.97698063569,0.318774029961001,0.150027395395854,2.12477213991419,0.0336056305951327,0.209395726253702,7011.52467318878,6205.52654109089,6595.8998965569,5176.58966828772,5081.91993240286,4872.32979670147,5614.392134098,4465.63320275893
"TMEM14A",531.81378119698,-0.460900520822882,0.216943618971659,-2.1245175267547,0.0336268920583332,0.209395726253702,470.172130521726,371.321597719656,493.758354813742,455.235696190983,529.000582590434,525.72344627222,842.021683032773,567.276758434303
"ABCA2",1021.10296528979,-0.626148961314598,0.294854758229971,-2.12358438803363,0.0337049121526198,0.209696315766829,909.88240469979,738.682431730302,481.303189106728,1082.63709650988,1696.13123858541,1050.5081006761,990.129731514108,1219.54952949597
"GGA1",879.29946205996,0.362256998486785,0.170578574889745,2.12369577317042,0.0336955910684446,0.209696315766829,1127.08868471546,1017.91627321548,846.061613383547,966.451652006378,697.3189497783,767.931748304778,930.703662679004,680.923112396731
"SNORA55",20.7317206103011,1.07294219519814,0.505645317352842,2.12192649348601,0.0338439112514355,0.210250653101783,47.679427320513,24.7547731813104,27.5792954941009,12.6747757640181,15.7220452867786,13.1430861568055,11.8852137670207,12.4151479118619
"RP11-245M24.1",77.7843678359531,0.788014408394235,0.371314173571736,2.12223088823728,0.0338183538985674,0.210250653101783,70.1947124440886,66.3427921259118,155.689571337666,101.398206112145,45.3164834736561,78.858516940833,55.7690799837124,48.7055802696119
"MRPS5",858.928684302185,0.280239251537439,0.132075540891869,2.12181036431926,0.0338536659484357,0.210250653101783,1034.3786871478,933.750044399028,900.33054967839,900.965310558952,790.726395305632,713.48181994087,876.763077120987,721.033590265823
"TREX1",214.502333440126,0.621220018347795,0.292758282335434,2.12195540085872,0.0338414834438319,0.210250653101783,316.538420266739,275.273077776171,284.68950187459,163.715853618567,190.514195828024,141.757572119831,220.333578296307,123.196467740783
"ZNF530",119.999592363079,0.637464853103745,0.300464643861135,2.12159688711448,0.0338716040238905,0.210269429118806,156.282567328348,157.440357433134,150.351643177518,120.410369758172,78.6102264338932,68.5318063890573,147.193801268487,81.1759671160198
"PTGS1",1244.25835380316,0.893846675751366,0.421353503425339,2.121369986211,0.0338906789755413,0.210295243044534,558.908842479347,2232.8805409542,1775.75076794275,1903.32882723005,608.535635217667,1366.88096030777,732.312017491044,775.469238802448
"LAMA1",142.735771751857,1.35597282003708,0.63940658362035,2.1206738478661,0.0339492587882208,0.210566058247399,199.988709038819,189.126467105211,78.2896130155122,353.837490078838,49.0157882470158,24.4085885769245,195.648903549417,51.5706144031185
"LANCL2",711.398461673287,0.288548174476093,0.136111049984113,2.11994672372135,0.0340105384555283,0.210677379406149,862.202977379277,678.280785167904,806.91680687579,782.667403428116,638.130073404545,673.11376960211,669.228959804549,580.646917724001
"JMJD6",950.083699341628,0.449102258677944,0.21184778880685,2.11992894146943,0.0340120382698535,0.210677379406149,1054.24511519801,1316.95393324571,904.778823145181,1111.15534197892,598.362547090928,742.584367859511,925.218179401918,947.371286812843
"INTS9",334.72579531926,0.370471897482214,0.174754779826604,2.11995287253261,0.0340100198574718,0.210677379406149,369.515561733976,439.644771700072,330.061891235853,370.737191097529,243.229288848399,313.556484026645,324.557760560949,286.503413350658
"DNAJA3",1334.2369774468,0.357553258401575,0.168759022327514,2.11872084508563,0.0341140656307378,0.211216555670682,1569.44781596689,1657.57961222054,1536.43365542943,1231.56571173709,1008.98537693385,1196.95963213764,1383.25603303864,1089.66798211034
"PPP1R12C",1277.01320018526,0.276821470921788,0.130673488007797,2.11842107486463,0.0341394225959818,0.211280763721752,1566.79895889353,1471.42371789709,1221.49589398066,1338.24507441758,1074.64803666099,1208.22513455776,1172.06492687081,1163.20385820367
"RP11-1024P17.1",12.4866449866082,-1.150074848631,0.543020141267608,-2.11792300364091,0.0341815890668384,0.211448899808814,6.62214268340459,3.96076370900966,9.78620162693903,10.5623131366817,12.9475667067589,17.8370454985217,21.9419331083459,16.235193423204
"ENPP4",46.3344671544,-2.43427993018414,1.14958847114763,-2.11752291474705,0.0342154926315204,0.211565796104901,1.32442853668092,7.92152741801932,29.3586048808171,19.0121636460271,2.77447858001976,104.205897386101,4.57123606423872,201.507400723296
"USP48",976.173387114035,-0.328770750681276,0.155395299600772,-2.11570589024201,0.0343698293063753,0.211760674330657,688.702839074077,927.808898835513,905.668477838539,937.933406537338,1084.82112478773,1205.40875895273,1048.64155313636,1010.40203774999
"GINS4",306.086045453371,1.19594655964698,0.565403801438031,2.11520785075241,0.0344122361250912,0.211760674330657,423.817131737894,415.880189446014,570.268658442538,294.68853651342,88.7833145606323,133.308445304741,459.866348062416,62.0757395593093
"HELLS",270.371670372563,1.20547498193599,0.569537968795742,2.11658405230631,0.0342951647761689,0.211760674330657,354.946847830486,273.292695921667,622.758285350665,257.720440535034,72.1364430805138,130.492069699712,387.640818247444,63.9857623149803
"RN7SL732P",52.7974417372134,0.724140028556791,0.342308121362073,2.11546260040625,0.0343905392463851,0.211760674330657,99.3321402510688,57.4310737806401,55.1585909882018,51.7553343697405,34.218569153577,30.9801316553272,44.7981134295395,48.7055802696119
"THAP2",90.9779531635731,-0.479553920426179,0.226542291653125,-2.11684059928403,0.0342733783980257,0.211760674330657,71.5191409807695,70.3035558349215,70.2827207752894,91.8921242891311,121.15223132753,108.899856727817,87.7677324333835,106.006262939744
"PAPOLG",374.117839272746,-0.406572441306736,0.192205460098248,-2.1153012047572,0.0344042838619501,0.211760674330657,294.023135143164,270.322123139909,338.958438169433,383.411966861547,495.706839630197,444.048553726357,415.982481845724,350.489175665639
"PQLC3",737.817467617428,-0.395820010712782,0.187024594310782,-2.11640619872187,0.0343102753310176,0.211760674330657,658.240982730416,507.967945680489,663.682401245137,719.293524608026,1023.78259602729,807.361006775195,708.541589957002,813.66969391587
"CAMLG",813.25583593159,-0.394044519383683,0.186242807589329,-2.11575697598246,0.0343654820092317,0.211760674330657,629.103554923436,590.153792642439,749.978906500873,841.816356993534,1087.59560336775,968.833208130234,819.165502711579,819.399762182883
"NABP2",751.317808540281,0.444515697623024,0.210114329190402,2.11558963796425,0.0343797239004637,0.211760674330657,1046.29854397792,882.260116181902,852.289196237053,684.437891256976,552.121237423932,576.418207162755,825.565233201514,591.152042880192
"ACOX2",348.217790930785,-0.531513361869718,0.251243276273745,-2.11553268112378,0.0343845725631604,0.211760674330657,301.969706363249,191.106848959716,252.661932913698,393.974279998229,479.984794343419,406.496878992627,378.498346118966,381.049539756376
"TMEM87B",1197.61522413546,-0.459158695263605,0.217059790377121,-2.11535584027728,0.0343996305207892,0.211760674330657,821.145692742169,881.269925254649,1018.65462389502,1312.89552288954,1691.50710761871,1456.06618780038,1126.35256622842,1273.03016665476
"RP11-452F19.3",50.0595318428949,0.712372855534987,0.336874146156805,2.11465576584615,0.0344592970136588,0.211957752748064,68.8702839074077,46.5389735808635,83.6275411756608,49.6428717424041,30.5192643802174,41.306842207103,48.4551022809305,31.5153754685724
"ARFIP1",1135.61839344954,-0.408282183978569,0.193089306959239,-2.11447329947048,0.0344748629192576,0.211961019378846,741.679980541314,913.946225853979,1097.83389160389,1149.17966927097,1397.41237813662,1281.45090028854,1084.29719443743,1419.14690746359
"OSBPL9",1118.46271125199,-0.524017147095422,0.247967637580121,-2.1132481327371,0.0345795355338908,0.212021403468292,822.47012127885,1016.92608228823,1147.65455443194,682.32542862964,1455.67642831703,1658.84523136252,948.074359723111,1215.72948398463
"ZNF784",89.0520473764996,0.515027116878104,0.243678829767596,2.11354887648345,0.0345538162616917,0.212021403468292,100.65656878775,122.783674979299,82.7378864823027,113.016750562495,75.8357478538734,60.082679573968,70.3970353892764,86.906035383033
"GCH1",47.6923728662445,-1.43542162079073,0.679288129352938,-2.1131263138045,0.0345899580066018,0.212021403468292,14.5687139034901,24.7547731813104,51.5999722147694,11.6185444503499,115.60327416749,108.899856727817,20.1134386826504,34.380409602079
"GMNN",222.299288557084,0.960495102907542,0.454413724952342,2.11370178796487,0.0345407457087964,0.212021403468292,278.129992702993,260.420213867385,438.59976382554,197.515255655948,104.505359847411,129.553277831368,298.044591388365,71.6258533376646
"HIST1H2BE",886.747115686577,1.91229000947406,0.904640557355184,2.11386720828088,0.0345266106831762,0.212021403468292,2021.07794697508,1141.69013912203,1939.44723152064,502.76610530605,107.279838427431,242.208302032558,1066.92649739332,72.5808647155001
"TMEM67",162.125635580131,-0.617311878255285,0.292100123066381,-2.11335713170856,0.0345702121738099,0.212021403468292,101.980997324431,123.773865906552,127.220621150207,158.434697050226,215.484503048201,168.982536301785,127.994609798684,273.133254060961
"TTC7B",542.59148410027,0.344160554282912,0.162814028881074,2.11382616503091,0.0345301173330446,0.212021403468292,614.534841019946,553.5167283341,563.151420895673,697.112667020994,416.171787002964,444.9873455947,497.350483789173,553.906599144606
"SMAD2",2143.56505536861,-0.293781173425741,0.139041077334371,-2.11290921401051,0.0346085390845227,0.212043104742982,1742.94795427209,1745.70660474601,2074.67474491107,2139.92464149172,2485.00798150437,2483.1044917679,2076.25542037723,2400.89860387852
"MYEOV",114.207412194687,0.862117299168901,0.408329517752389,2.11132740026815,0.0347441804714623,0.212689299299468,169.526852695157,86.1466106709601,122.772347683417,211.246262733635,66.5874859204742,86.368851887579,127.080362585837,43.9305233804343
"GCNT4",252.362791993846,-1.16404427639081,0.551313286741579,-2.11140254440565,0.0347377265641811,0.212689299299468,109.927568544516,103.970047361504,94.3033974959579,314.756931473116,430.044179903063,467.518350434938,88.6819796462312,409.699881091441
"TIGD6",164.670645711889,-0.398594985402744,0.188942781565584,-2.10960684552211,0.034892234220879,0.213382710503433,148.335996108263,139.616920742591,130.77923992364,149.984846540881,222.883112594921,154.900658276636,185.592184208092,185.272207300092
"SGTA",1503.290389017,0.430572228344366,0.204112622494841,2.1094835933297,0.034902860719316,0.213382710503433,2091.27265941917,1767.49080514556,1733.93699735492,1311.83929157587,1179.1533965084,1134.06057695865,1609.07509461203,1199.49429056142
"AURKAIP1",1782.84297364342,0.592521922593562,0.280866527588533,2.10962099215184,0.0348910147102944,0.213382710503433,2814.41064044695,2064.54808332129,2136.06091875278,1561.10988160156,1147.70930593484,1216.67426137285,2147.56670297935,1174.6639947377
"PFDN2",574.301787390382,0.355003343622839,0.168329583333502,2.10897773637027,0.0349465034017242,0.213556915889687,697.973838830844,673.329830531642,659.234127778347,548.184051793782,426.344875129703,485.35539593346,599.746171628121,504.246007497159
"GPATCH4",626.435024329359,0.356129775197843,0.168894062792328,2.10859854579815,0.0349792485191108,0.213664404515782,678.10741078063,746.603959148321,805.137497489074,583.039685144832,480.909620536758,582.989750241158,618.031115885075,516.66115540902
"RP11-890B15.3",62.1324518235476,-0.788873823407597,0.374316263477358,-2.10750613953838,0.0350737300711338,0.213813748112337,39.7328561004275,56.4408828533877,37.3654971210399,48.586640428736,115.60327416749,75.10334946746,41.1411245781485,83.0859898716909
"MIR10A",22.8017754278303,2.20745921558737,1.04746046429951,2.10743917391061,0.0350795289675015,0.213813748112337,1.32442853668092,34.6566824538345,6.22758285350665,107.735593994154,14.7972190934387,3.755167473373,9.14247212847745,4.77505688917764
"FOLR3",39.824797832432,1.33223759209542,0.632025844783654,2.10788467448107,0.0350409661779643,0.213813748112337,45.0305702471512,79.2152741801932,32.0275689608914,71.8237293294358,12.022740513419,12.2042942884622,55.7690799837124,10.5051251561908
"L3MBTL3",156.35584061269,-0.575999418838694,0.27325534713069,-2.10791636792092,0.0350382241547197,0.213813748112337,98.0077117143879,120.803293124795,137.006822777146,145.759921286208,216.409329241541,199.962667957112,116.109396031664,216.787582768665
"NDUFS4",1108.10869042652,-0.400211850790173,0.189893407055737,-2.10756053617334,0.035069020190534,0.213813748112337,1072.78711471154,714.917849476244,1008.86842226808,1025.6006055718,1418.68338058344,1120.91749080184,1113.55310524855,1389.54155475069
"TOP3B",326.719247824208,0.335595952181521,0.159271352407471,2.1070703997223,0.0351114776773435,0.213915994941741,421.168274664532,391.125416264704,336.289474089359,310.532006218443,281.147162775336,284.453936108005,304.444321878299,284.593390594987
"PFN2",6927.56820615921,-0.371395153438697,0.176313583887213,-2.10644662339958,0.0351655750076372,0.214153035186898,4950.71387011327,5614.38255752119,5893.07268880401,7704.15120189565,8282.74338755232,7083.18464664982,7454.77177356051,8437.52552317689
"SMIM19",392.07759339337,-0.414285976404269,0.196759376717816,-2.10554629372718,0.0352437820125597,0.214536631611859,340.378133926996,283.194605194191,433.261835665391,287.294917317743,390.276653589446,474.089893513341,474.49430346798,453.630404471876
"BUB1B",539.682368389132,1.45513528928509,0.691166359217752,2.10533292003967,0.0352623384305919,0.214556947429644,729.760123711186,817.897705910495,1055.1304663227,560.8588275578,98.0315764940315,244.085885769245,772.538894856344,39.1554664912566
